,Age,Occupation,Race,Sex,HoursPerWeek,EducationNum
24160,41, Exec-managerial, White, Male,60,14
24161,51, Sales, White, Male,40,9
24162,22, Adm-clerical, White, Female,40,9
24163,47, Exec-managerial, White, Male,40,13
24164,42, Prof-specialty, White, Male,65,15
24165,19, Other-service, White, Female,40,9
24166,46, Transport-moving, White, Male,40,13
24167,23, Handlers-cleaners, Black, Male,40,10
24168,49, Craft-repair, Black, Male,40,9
24169,58, Prof-specialty, White, Female,40,13
24170,41, Adm-clerical, White, Male,50,13
24171,50, Tech-support, White, Male,40,13
24172,77, Adm-clerical, White, Female,10,9
24173,27, Other-service, White, Male,60,11
24174,29, Craft-repair, White, Male,60,9
24175,54, Craft-repair, Asian-Pac-Islander, Male,40,1
24176,39, Prof-specialty, Black, Female,37,10
24177,32, Tech-support, White, Male,50,10
24178,36, Prof-specialty, Asian-Pac-Islander, Male,40,13
24179,24, Prof-specialty, White, Female,20,13
24180,50, Sales, White, Male,45,14
24181,32, Farming-fishing, White, Male,65,9
24182,26, Exec-managerial, White, Female,40,13
24183,49, ?, White, Female,40,13
24184,38, Prof-specialty, White, Male,42,11
24185,47, Craft-repair, Black, Female,40,13
24186,31, Exec-managerial, White, Male,40,10
24187,38, Craft-repair, White, Male,55,9
24188,50, Sales, White, Male,40,10
24189,18, Handlers-cleaners, White, Male,40,7
24190,59, Sales, White, Male,40,14
24191,56, Craft-repair, White, Male,50,10
24192,34, Adm-clerical, White, Male,50,9
24193,32, Prof-specialty, White, Male,40,13
24194,29, Other-service, White, Male,35,13
24195,29, ?, Black, Male,40,10
24196,42, Tech-support, White, Male,45,13
24197,37, Other-service, Black, Female,40,10
24198,36, Exec-managerial, White, Female,40,9
24199,59, Exec-managerial, White, Female,40,14
24200,32, Sales, White, Male,50,13
24201,52, Protective-serv, White, Male,56,9
24202,29, Other-service, Asian-Pac-Islander, Male,40,9
24203,39, Prof-specialty, White, Female,35,15
24204,39, Adm-clerical, White, Male,40,10
24205,69, Exec-managerial, White, Female,15,13
24206,43, Other-service, White, Female,35,9
24207,39, Craft-repair, White, Male,48,11
24208,19, Other-service, White, Female,30,10
24209,60, Exec-managerial, White, Male,60,11
24210,51, Machine-op-inspct, Black, Male,40,9
24211,75, Prof-specialty, White, Female,8,10
24212,37, Prof-specialty, Black, Female,40,11
24213,24, Adm-clerical, Asian-Pac-Islander, Male,40,10
24214,20, Other-service, Black, Male,20,7
24215,58, Transport-moving, White, Male,70,9
24216,21, Transport-moving, White, Male,15,14
24217,28, Protective-serv, White, Male,40,9
24218,40, Machine-op-inspct, White, Male,40,6
24219,45, Transport-moving, White, Male,50,9
24220,40, Prof-specialty, White, Female,40,15
24221,41, Craft-repair, White, Female,40,10
24222,58, Exec-managerial, White, Female,40,9
24223,44, Craft-repair, White, Male,40,11
24224,26, Sales, White, Male,65,9
24225,29, Sales, White, Male,45,12
24226,45, Prof-specialty, White, Female,40,14
24227,23, Other-service, White, Male,40,12
24228,39, Adm-clerical, White, Female,40,9
24229,45, Prof-specialty, White, Male,40,16
24230,51, Prof-specialty, White, Male,40,14
24231,22, Handlers-cleaners, White, Male,40,9
24232,67, ?, White, Male,3,4
24233,28, Adm-clerical, White, Male,40,9
24234,23, Other-service, White, Female,25,10
24235,33, Other-service, Black, Male,35,9
24236,37, Tech-support, White, Male,43,11
24237,19, Adm-clerical, White, Female,40,10
24238,90, ?, Black, Female,40,2
24239,35, Farming-fishing, White, Male,40,7
24240,62, Tech-support, White, Female,38,4
24241,20, ?, White, Female,15,10
24242,25, Other-service, White, Male,40,9
24243,21, Craft-repair, White, Male,40,9
24244,32, Other-service, White, Male,35,10
24245,32, Prof-specialty, White, Female,45,13
24246,70, Adm-clerical, White, Female,12,9
24247,65, ?, White, Male,50,6
24248,57, Craft-repair, White, Male,40,7
24249,31, Craft-repair, White, Male,40,10
24250,37, Exec-managerial, White, Male,60,13
24251,34, Other-service, White, Female,36,9
24252,26, Farming-fishing, White, Male,78,10
24253,44, Sales, White, Male,48,10
24254,66, Craft-repair, White, Male,40,4
24255,39, Craft-repair, White, Female,40,9
24256,31, Machine-op-inspct, White, Male,40,9
24257,53, Tech-support, White, Male,40,11
24258,36, Machine-op-inspct, White, Female,50,9
24259,61, Craft-repair, White, Male,40,5
24260,43, Sales, White, Male,40,13
24261,38, Exec-managerial, White, Male,40,10
24262,26, Adm-clerical, White, Male,50,9
24263,27, Handlers-cleaners, Amer-Indian-Eskimo, Male,8,9
24264,58, Other-service, White, Female,40,5
24265,37, Adm-clerical, White, Female,12,9
24266,56, Craft-repair, White, Male,26,4
24267,36, Exec-managerial, White, Male,60,10
24268,29, Craft-repair, Black, Male,40,9
24269,28, Transport-moving, White, Male,30,6
24270,61, Prof-specialty, White, Male,40,16
24271,66, Farming-fishing, White, Male,25,5
24272,31, Farming-fishing, White, Male,50,10
24273,21, Other-service, White, Female,40,12
24274,67, Transport-moving, White, Male,58,9
24275,26, Transport-moving, White, Male,40,9
24276,21, Craft-repair, White, Male,50,10
24277,33, Machine-op-inspct, White, Male,40,9
24278,33, Other-service, White, Female,32,9
24279,59, Exec-managerial, White, Male,50,13
24280,82, Farming-fishing, White, Male,50,4
24281,34, Prof-specialty, White, Female,50,16
24282,29, Exec-managerial, White, Male,50,13
24283,19, Other-service, White, Female,40,10
24284,57, Exec-managerial, White, Male,1,9
24285,41, Exec-managerial, White, Male,50,10
24286,55, Other-service, Black, Male,40,6
24287,27, Handlers-cleaners, Black, Male,40,10
24288,33, Craft-repair, White, Male,45,9
24289,43, Adm-clerical, Black, Male,50,10
24290,72, Tech-support, White, Female,16,10
24291,68, Sales, White, Male,40,9
24292,29, Adm-clerical, White, Female,40,9
24293,41, Prof-specialty, White, Male,60,13
24294,30, Protective-serv, White, Male,40,9
24295,31, Other-service, Asian-Pac-Islander, Male,70,13
24296,54, Other-service, Black, Female,30,3
24297,32, Exec-managerial, White, Female,50,12
24298,56, Sales, White, Female,40,9
24299,39, ?, White, Female,6,13
24300,41, Prof-specialty, White, Male,35,11
24301,48, Adm-clerical, White, Female,40,9
24302,66, Farming-fishing, White, Male,48,4
24303,25, Sales, White, Female,50,13
24304,31, Machine-op-inspct, White, Male,40,9
24305,32, Sales, White, Male,48,12
24306,51, Exec-managerial, White, Male,40,13
24307,42, Adm-clerical, Black, Female,40,9
24308,22, ?, Black, Female,35,10
24309,31, Prof-specialty, White, Male,60,15
24310,43, Exec-managerial, White, Female,40,9
24311,42, Transport-moving, Black, Female,40,10
24312,20, Other-service, Other, Male,40,9
24313,40, Prof-specialty, White, Male,40,13
24314,65, Adm-clerical, White, Female,20,9
24315,53, Prof-specialty, White, Male,52,13
24316,56, Craft-repair, White, Male,60,10
24317,51, Exec-managerial, White, Male,55,16
24318,38, ?, White, Male,40,9
24319,44, Exec-managerial, White, Male,50,14
24320,49, Exec-managerial, White, Male,60,9
24321,47, Craft-repair, Black, Male,44,9
24322,22, Prof-specialty, White, Female,40,12
24323,53, Craft-repair, White, Male,45,10
24324,41, Protective-serv, White, Male,20,10
24325,19, Adm-clerical, White, Male,40,9
24326,27, Prof-specialty, Amer-Indian-Eskimo, Female,43,13
24327,48, Exec-managerial, White, Female,25,11
24328,52, Other-service, White, Female,7,4
24329,61, Prof-specialty, White, Male,40,15
24330,45, Exec-managerial, Asian-Pac-Islander, Male,45,13
24331,29, Machine-op-inspct, White, Male,40,5
24332,41, Other-service, White, Male,21,10
24333,38, Exec-managerial, Black, Male,60,10
24334,32, Prof-specialty, White, Female,40,10
24335,37, Other-service, White, Male,40,9
24336,55, Machine-op-inspct, White, Male,40,6
24337,62, Transport-moving, White, Male,40,9
24338,48, Machine-op-inspct, White, Male,40,9
24339,43, Exec-managerial, White, Male,50,10
24340,25, Sales, Black, Male,24,9
24341,47, Other-service, White, Female,40,9
24342,49, Farming-fishing, White, Male,70,13
24343,55, Other-service, White, Male,40,9
24344,42, Adm-clerical, White, Female,40,9
24345,40, Adm-clerical, White, Male,40,9
24346,34, Exec-managerial, White, Male,40,11
24347,38, Sales, White, Female,10,9
24348,39, Craft-repair, White, Male,40,9
24349,45, Craft-repair, White, Female,55,12
24350,43, Sales, White, Male,40,12
24351,32, Exec-managerial, Black, Female,40,9
24352,18, Other-service, White, Female,20,10
24353,27, Prof-specialty, White, Male,40,14
24354,57, Tech-support, White, Female,40,12
24355,38, Adm-clerical, White, Female,60,9
24356,67, Prof-specialty, White, Male,40,13
24357,26, Other-service, White, Female,20,7
24358,21, Machine-op-inspct, White, Male,40,9
24359,17, Other-service, White, Male,15,6
24360,31, Craft-repair, White, Male,40,9
24361,51, Sales, Black, Male,30,12
24362,29, Exec-managerial, White, Male,40,13
24363,28, Craft-repair, White, Male,40,13
24364,32, Prof-specialty, White, Male,45,12
24365,31, Protective-serv, White, Male,45,10
24366,26, Handlers-cleaners, White, Male,40,10
24367,28, Prof-specialty, White, Female,40,13
24368,40, Prof-specialty, White, Female,40,14
24369,51, Handlers-cleaners, White, Male,19,4
24370,62, Transport-moving, Black, Male,20,10
24371,54, Machine-op-inspct, White, Male,60,6
24372,55, Other-service, White, Female,16,9
24373,24, Handlers-cleaners, White, Male,20,9
24374,27, Adm-clerical, White, Male,45,14
24375,18, Transport-moving, White, Male,30,9
24376,22, Prof-specialty, Amer-Indian-Eskimo, Female,40,13
24377,21, Sales, White, Female,40,9
24378,44, Sales, Asian-Pac-Islander, Male,80,10
24379,50, ?, White, Male,60,14
24380,38, Prof-specialty, White, Male,40,13
24381,39, Prof-specialty, White, Male,50,13
24382,27, Craft-repair, White, Male,40,9
24383,35, Craft-repair, Black, Male,40,7
24384,51, Craft-repair, White, Male,60,10
24385,60, Other-service, White, Male,40,10
24386,62, ?, White, Male,40,10
24387,38, Machine-op-inspct, White, Male,40,9
24388,37, Handlers-cleaners, Black, Male,35,10
24389,43, Adm-clerical, White, Female,40,10
24390,49, Adm-clerical, White, Female,50,10
24391,17, Other-service, White, Female,25,6
24392,32, Other-service, White, Male,60,9
24393,23, Prof-specialty, White, Female,38,13
24394,28, Prof-specialty, White, Male,40,13
24395,83, Exec-managerial, White, Male,55,13
24396,25, Adm-clerical, White, Female,40,13
24397,42, Exec-managerial, White, Male,60,13
24398,46, Other-service, White, Male,40,7
24399,29, Prof-specialty, Other, Female,50,13
24400,44, Exec-managerial, White, Male,45,14
24401,60, Sales, White, Male,45,15
24402,30, Protective-serv, Amer-Indian-Eskimo, Female,40,11
24403,24, Sales, White, Female,17,10
24404,17, Other-service, White, Female,10,6
24405,76, ?, White, Female,16,7
24406,31, Tech-support, White, Female,40,12
24407,52, Craft-repair, White, Male,40,10
24408,39, Exec-managerial, Asian-Pac-Islander, Female,35,13
24409,73, Sales, White, Male,50,13
24410,38, Other-service, Black, Female,24,9
24411,48, Other-service, Black, Female,20,9
24412,60, Sales, White, Female,40,6
24413,26, Transport-moving, White, Male,40,9
24414,20, Other-service, White, Male,40,9
24415,54, Exec-managerial, White, Female,40,16
24416,50, Other-service, Black, Male,40,9
24417,20, Adm-clerical, White, Female,40,10
24418,23, Adm-clerical, Black, Male,22,10
24419,35, Craft-repair, White, Male,40,11
24420,43, Machine-op-inspct, Black, Male,40,6
24421,50, Adm-clerical, White, Male,32,9
24422,58, Farming-fishing, Black, Male,50,2
24423,55, Adm-clerical, Asian-Pac-Islander, Male,40,12
24424,29, Exec-managerial, White, Male,45,13
24425,47, Machine-op-inspct, White, Female,40,10
24426,39, Prof-specialty, Black, Female,40,9
24427,63, Adm-clerical, White, Female,35,9
24428,27, Transport-moving, White, Male,60,9
24429,62, ?, Black, Female,40,7
24430,38, Exec-managerial, White, Female,40,10
24431,25, Handlers-cleaners, White, Male,65,9
24432,31, Other-service, White, Male,52,9
24433,40, Adm-clerical, White, Female,40,10
24434,42, Prof-specialty, White, Male,50,16
24435,52, Sales, White, Male,40,9
24436,46, Adm-clerical, White, Male,40,13
24437,31, Other-service, White, Female,50,10
24438,33, Other-service, White, Female,40,9
24439,58, Adm-clerical, White, Female,40,9
24440,52, Tech-support, White, Male,36,9
24441,25, Exec-managerial, White, Male,35,13
24442,54, Sales, White, Male,40,13
24443,46, Adm-clerical, White, Male,60,14
24444,28, Craft-repair, White, Male,40,9
24445,24, Craft-repair, White, Male,40,4
24446,39, Exec-managerial, White, Female,40,13
24447,60, Tech-support, White, Male,40,10
24448,22, Other-service, White, Female,40,9
24449,27, Exec-managerial, White, Female,40,13
24450,35, Sales, White, Male,45,13
24451,47, Prof-specialty, White, Male,50,13
24452,33, Prof-specialty, White, Female,50,13
24453,40, Exec-managerial, White, Male,45,13
24454,38, Exec-managerial, White, Male,40,13
24455,26, Craft-repair, Other, Female,40,12
24456,54, Sales, White, Male,50,13
24457,39, Machine-op-inspct, White, Male,40,13
24458,60, Machine-op-inspct, White, Male,40,4
24459,32, Exec-managerial, White, Female,40,14
24460,19, Adm-clerical, White, Female,15,10
24461,49, ?, White, Male,60,9
24462,31, Adm-clerical, White, Female,48,7
24463,29, Sales, White, Female,25,9
24464,39, Sales, Black, Female,40,9
24465,42, Sales, White, Male,50,14
24466,26, Other-service, White, Female,35,9
24467,27, Exec-managerial, White, Male,40,11
24468,52, Adm-clerical, White, Female,40,5
24469,50, Other-service, Black, Female,40,10
24470,51, Machine-op-inspct, White, Male,45,9
24471,51, Adm-clerical, White, Male,40,9
24472,40, Sales, White, Male,40,9
24473,61, Farming-fishing, Black, Male,40,4
24474,35, Craft-repair, White, Male,40,9
24475,41, ?, Black, Female,28,9
24476,31, Exec-managerial, White, Male,40,14
24477,43, Craft-repair, White, Male,40,9
24478,20, Handlers-cleaners, White, Male,40,9
24479,35, Craft-repair, White, Male,40,10
24480,30, Sales, White, Male,45,10
24481,42, Prof-specialty, White, Male,40,15
24482,51, Handlers-cleaners, White, Male,40,9
24483,39, Exec-managerial, Asian-Pac-Islander, Male,99,14
24484,69, Farming-fishing, White, Male,25,5
24485,63, ?, White, Male,40,5
24486,29, Adm-clerical, Black, Female,40,10
24487,21, Sales, White, Male,20,10
24488,24, Tech-support, White, Male,55,13
24489,55, Other-service, Black, Male,40,9
24490,42, Craft-repair, White, Male,45,9
24491,48, Other-service, White, Female,40,7
24492,31, Tech-support, White, Female,42,13
24493,52, Exec-managerial, White, Male,40,11
24494,30, Other-service, White, Female,40,10
24495,29, Craft-repair, White, Male,40,9
24496,32, Handlers-cleaners, White, Male,40,10
24497,47, Prof-specialty, White, Male,40,10
24498,56, Craft-repair, White, Male,40,5
24499,40, Transport-moving, White, Male,40,10
24500,20, Prof-specialty, White, Female,10,10
24501,36, Craft-repair, White, Male,40,10
24502,45, Prof-specialty, White, Male,40,13
24503,38, Adm-clerical, White, Male,40,5
24504,60, Prof-specialty, White, Male,40,15
24505,70, Exec-managerial, Black, Male,40,14
24506,21, Other-service, White, Female,30,10
24507,57, Adm-clerical, White, Female,40,9
24508,33, Machine-op-inspct, White, Male,48,9
24509,37, Craft-repair, White, Male,50,9
24510,50, Exec-managerial, White, Male,50,15
24511,68, Sales, White, Male,55,10
24512,28, Adm-clerical, White, Female,40,7
24513,32, Craft-repair, White, Male,40,10
24514,30, Prof-specialty, White, Male,50,15
24515,18, Handlers-cleaners, White, Male,30,7
24516,45, Prof-specialty, White, Female,20,10
24517,22, Adm-clerical, White, Female,40,9
24518,38, Machine-op-inspct, White, Female,8,13
24519,37, Prof-specialty, White, Female,40,11
24520,23, Farming-fishing, White, Male,40,13
24521,59, Craft-repair, White, Male,40,4
24522,48, Prof-specialty, White, Male,40,15
24523,53, Exec-managerial, White, Male,50,10
24524,18, Adm-clerical, White, Male,25,9
24525,30, Sales, White, Female,40,13
24526,50, Sales, White, Male,45,10
24527,63, ?, White, Male,40,7
24528,38, Craft-repair, White, Male,40,9
24529,48, Sales, White, Female,40,5
24530,60, Craft-repair, White, Male,40,9
24531,46, Handlers-cleaners, White, Female,50,9
24532,30, ?, White, Male,30,9
24533,39, Sales, White, Male,60,13
24534,55, Prof-specialty, White, Male,40,10
24535,17, Sales, White, Male,15,7
24536,46, Sales, White, Male,55,13
24537,50, Sales, White, Female,65,9
24538,32, Protective-serv, Black, Male,30,13
24539,18, Other-service, White, Female,40,9
24540,34, Other-service, Black, Male,40,9
24541,50, Prof-specialty, White, Male,45,13
24542,32, Exec-managerial, White, Male,55,7
24543,23, Prof-specialty, Black, Female,40,13
24544,26, Prof-specialty, White, Male,50,13
24545,46, Prof-specialty, White, Female,50,12
24546,43, Sales, White, Male,55,10
24547,32, Transport-moving, White, Male,60,9
24548,37, Prof-specialty, White, Female,38,12
24549,48, Transport-moving, White, Male,45,10
24550,28, Adm-clerical, White, Male,40,13
24551,43, Machine-op-inspct, White, Male,40,9
24552,51, Other-service, White, Female,24,6
24553,30, Machine-op-inspct, White, Male,50,9
